Case,ActivityCode,Start,End
100,A_6,2023-08-03 09:38:07,2023-08-03 10:35:07
100,A_6,2023-08-03 09:53:07,2023-08-03 10:47:07
100,A_10,2023-08-03 10:08:07,2023-08-03 10:24:07
100,A_2,2023-08-03 10:23:07,2023-08-03 11:15:07
100,A_1,2023-08-03 10:38:07,2023-08-03 10:53:07
100,A_5,2023-08-03 10:53:07,2023-08-03 11:11:07
100,A_10,2023-08-03 11:08:07,2023-08-03 11:37:07
100,A_3,2023-08-03 11:23:07,2023-08-03 11:45:07
100,A_7,2023-08-03 11:38:07,2023-08-03 11:54:07
183,A_10,2023-08-04 13:47:47,2023-08-04 14:46:47
183,A_3,2023-08-04 14:02:47,2023-08-04 14:33:47
183,A_6,2023-08-04 14:17:47,2023-08-04 14:53:47
183,A_5,2023-08-04 14:32:47,2023-08-04 14:52:47
183,A_7,2023-08-04 14:47:47,2023-08-04 15:16:47
183,A_3,2023-08-04 15:02:47,2023-08-04 15:44:47
183,A_2,2023-08-04 15:17:47,2023-08-04 16:14:47
183,A_8,2023-08-04 15:32:47,2023-08-04 16:06:47
183,A_4,2023-08-04 15:47:47,2023-08-04 16:23:47
183,A_2,2023-08-04 16:02:47,2023-08-04 16:51:47
183,A_7,2023-08-04 16:17:47,2023-08-04 16:45:47
82,A_8,2023-08-05 15:35:42,2023-08-05 15:48:42
82,A_4,2023-08-05 15:50:42,2023-08-05 16:23:42
82,A_2,2023-08-05 16:05:42,2023-08-05 16:31:42
82,A_7,2023-08-05 16:20:42,2023-08-05 16:51:42
82,A_8,2023-08-05 16:35:42,2023-08-05 17:29:42
82,A_7,2023-08-05 16:50:42,2023-08-05 17:46:42
82,A_6,2023-08-05 17:05:42,2023-08-05 17:44:42
82,A_2,2023-08-05 17:20:42,2023-08-05 17:57:42
82,A_5,2023-08-05 17:35:42,2023-08-05 18:26:42
82,A_7,2023-08-05 17:50:42,2023-08-05 18:46:42
82,A_8,2023-08-05 18:05:42,2023-08-05 19:01:42
82,A_1,2023-08-05 18:20:42,2023-08-05 19:11:42
82,A_8,2023-08-05 18:35:42,2023-08-05 18:52:42
82,A_7,2023-08-05 18:50:42,2023-08-05 19:10:42
82,A_10,2023-08-05 19:05:42,2023-08-05 19:30:42
82,A_5,2023-08-05 19:20:42,2023-08-05 20:15:42
82,A_8,2023-08-05 19:35:42,2023-08-05 19:48:42
82,A_7,2023-08-05 19:50:42,2023-08-05 20:06:42
82,A_5,2023-08-05 20:05:42,2023-08-05 20:59:42
82,A_8,2023-08-05 20:20:42,2023-08-05 21:02:42
182,A_3,2023-08-07 05:00:30,2023-08-07 05:55:30
182,A_4,2023-08-07 05:15:30,2023-08-07 06:06:30
182,A_9,2023-08-07 05:30:30,2023-08-07 05:46:30
8,A_4,2023-08-07 05:42:54,2023-08-07 06:19:54
182,A_5,2023-08-07 05:45:30,2023-08-07 06:27:30
8,A_7,2023-08-07 05:57:54,2023-08-07 06:32:54
182,A_3,2023-08-07 06:00:30,2023-08-07 06:45:30
8,A_2,2023-08-07 06:12:54,2023-08-07 06:27:54
182,A_10,2023-08-07 06:15:30,2023-08-07 06:29:30
8,A_8,2023-08-07 06:27:54,2023-08-07 06:54:54
182,A_1,2023-08-07 06:30:30,2023-08-07 06:41:30
8,A_10,2023-08-07 06:42:54,2023-08-07 07:20:54
182,A_6,2023-08-07 06:45:30,2023-08-07 07:17:30
8,A_10,2023-08-07 06:57:54,2023-08-07 07:07:54
55,A_9,2023-08-07 16:06:12,2023-08-07 16:32:12
55,A_2,2023-08-07 16:21:12,2023-08-07 17:05:12
55,A_2,2023-08-07 16:36:12,2023-08-07 17:19:12
55,A_1,2023-08-07 16:51:12,2023-08-07 17:27:12
55,A_2,2023-08-07 17:06:12,2023-08-07 17:51:12
55,A_4,2023-08-07 17:21:12,2023-08-07 18:03:12
55,A_2,2023-08-07 17:36:12,2023-08-07 18:06:12
55,A_2,2023-08-07 17:51:12,2023-08-07 18:05:12
55,A_2,2023-08-07 18:06:12,2023-08-07 18:39:12
55,A_10,2023-08-07 18:21:12,2023-08-07 18:53:12
55,A_4,2023-08-07 18:36:12,2023-08-07 19:07:12
55,A_4,2023-08-07 18:51:12,2023-08-07 19:19:12
55,A_2,2023-08-07 19:06:12,2023-08-07 19:36:12
55,A_5,2023-08-07 19:21:12,2023-08-07 20:06:12
143,A_8,2023-08-08 06:12:47,2023-08-08 06:54:47
143,A_2,2023-08-08 06:27:47,2023-08-08 07:11:47
143,A_4,2023-08-08 06:42:47,2023-08-08 07:39:47
143,A_2,2023-08-08 06:57:47,2023-08-08 07:44:47
143,A_8,2023-08-08 07:12:47,2023-08-08 08:12:47
143,A_1,2023-08-08 07:27:47,2023-08-08 08:16:47
143,A_1,2023-08-08 07:42:47,2023-08-08 08:15:47
143,A_10,2023-08-08 07:57:47,2023-08-08 08:36:47
143,A_8,2023-08-08 08:12:47,2023-08-08 08:57:47
195,A_10,2023-08-10 15:24:18,2023-08-10 15:57:18
195,A_2,2023-08-10 15:39:18,2023-08-10 16:37:18
195,A_10,2023-08-10 15:54:18,2023-08-10 16:12:18
195,A_10,2023-08-10 16:09:18,2023-08-10 17:02:18
195,A_3,2023-08-10 16:24:18,2023-08-10 16:58:18
195,A_7,2023-08-10 16:39:18,2023-08-10 17:24:18
148,A_10,2023-08-15 17:44:58,2023-08-15 18:10:58
148,A_9,2023-08-15 17:59:58,2023-08-15 18:23:58
148,A_6,2023-08-15 18:14:58,2023-08-15 18:54:58
148,A_6,2023-08-15 18:29:58,2023-08-15 19:02:58
148,A_10,2023-08-15 18:44:58,2023-08-15 19:34:58
148,A_9,2023-08-15 18:59:58,2023-08-15 19:15:58
110,A_2,2023-08-16 20:29:16,2023-08-16 20:59:16
110,A_3,2023-08-16 20:44:16,2023-08-16 21:43:16
110,A_8,2023-08-16 20:59:16,2023-08-16 21:46:16
110,A_8,2023-08-16 21:14:16,2023-08-16 21:32:16
110,A_7,2023-08-16 21:29:16,2023-08-16 21:53:16
110,A_5,2023-08-16 21:44:16,2023-08-16 22:14:16
110,A_1,2023-08-16 21:59:16,2023-08-16 22:46:16
110,A_7,2023-08-16 22:14:16,2023-08-16 23:11:16
110,A_7,2023-08-16 22:29:16,2023-08-16 23:26:16
130,A_8,2023-08-17 03:15:38,2023-08-17 04:11:38
130,A_1,2023-08-17 03:30:38,2023-08-17 04:01:38
130,A_2,2023-08-17 03:45:38,2023-08-17 04:26:38
130,A_2,2023-08-17 04:00:38,2023-08-17 04:20:38
130,A_4,2023-08-17 04:15:38,2023-08-17 04:35:38
130,A_10,2023-08-17 04:30:38,2023-08-17 04:52:38
130,A_6,2023-08-17 04:45:38,2023-08-17 05:02:38
130,A_8,2023-08-17 05:00:38,2023-08-17 05:20:38
130,A_8,2023-08-17 05:15:38,2023-08-17 06:11:38
130,A_8,2023-08-17 05:30:38,2023-08-17 06:21:38
130,A_4,2023-08-17 05:45:38,2023-08-17 06:31:38
109,A_1,2023-08-17 16:43:12,2023-08-17 17:12:12
109,A_10,2023-08-17 16:58:12,2023-08-17 17:13:12
109,A_5,2023-08-17 17:13:12,2023-08-17 17:39:12
109,A_3,2023-08-17 17:28:12,2023-08-17 18:26:12
109,A_2,2023-08-17 17:43:12,2023-08-17 18:34:12
109,A_9,2023-08-17 17:58:12,2023-08-17 18:27:12
109,A_10,2023-08-17 18:13:12,2023-08-17 18:57:12
109,A_2,2023-08-17 18:28:12,2023-08-17 19:22:12
109,A_8,2023-08-17 18:43:12,2023-08-17 19:06:12
109,A_6,2023-08-17 18:58:12,2023-08-17 19:52:12
200,A_7,2023-08-21 02:04:06,2023-08-21 03:02:06
200,A_1,2023-08-21 02:19:06,2023-08-21 03:09:06
200,A_1,2023-08-21 02:34:06,2023-08-21 03:30:06
200,A_9,2023-08-21 02:49:06,2023-08-21 03:19:06
200,A_5,2023-08-21 03:04:06,2023-08-21 04:02:06
200,A_1,2023-08-21 03:19:06,2023-08-21 03:58:06
200,A_2,2023-08-21 03:34:06,2023-08-21 04:02:06
200,A_6,2023-08-21 03:49:06,2023-08-21 04:00:06
200,A_6,2023-08-21 04:04:06,2023-08-21 04:18:06
200,A_5,2023-08-21 04:19:06,2023-08-21 04:35:06
47,A_9,2023-08-22 03:04:27,2023-08-22 03:42:27
47,A_7,2023-08-22 03:19:27,2023-08-22 03:58:27
47,A_9,2023-08-22 03:34:27,2023-08-22 03:48:27
47,A_2,2023-08-22 03:49:27,2023-08-22 04:39:27
47,A_1,2023-08-22 04:04:27,2023-08-22 04:54:27
47,A_4,2023-08-22 04:19:27,2023-08-22 04:47:27
47,A_4,2023-08-22 04:34:27,2023-08-22 05:00:27
47,A_4,2023-08-22 04:49:27,2023-08-22 05:44:27
47,A_3,2023-08-22 05:04:27,2023-08-22 05:51:27
47,A_2,2023-08-22 05:19:27,2023-08-22 05:31:27
47,A_3,2023-08-22 05:34:27,2023-08-22 05:49:27
47,A_4,2023-08-22 05:49:27,2023-08-22 06:03:27
47,A_7,2023-08-22 06:04:27,2023-08-22 06:31:27
47,A_1,2023-08-22 06:19:27,2023-08-22 07:12:27
47,A_9,2023-08-22 06:34:27,2023-08-22 07:14:27
47,A_10,2023-08-22 06:49:27,2023-08-22 07:08:27
47,A_1,2023-08-22 07:04:27,2023-08-22 08:03:27
46,A_2,2023-08-23 20:00:36,2023-08-23 20:48:36
46,A_7,2023-08-23 20:15:36,2023-08-23 21:05:36
46,A_8,2023-08-23 20:30:36,2023-08-23 20:43:36
46,A_3,2023-08-23 20:45:36,2023-08-23 21:22:36
46,A_5,2023-08-23 21:00:36,2023-08-23 21:50:36
46,A_4,2023-08-23 21:15:36,2023-08-23 21:58:36
46,A_10,2023-08-23 21:30:36,2023-08-23 22:08:36
46,A_5,2023-08-23 21:45:36,2023-08-23 21:59:36
46,A_1,2023-08-23 22:00:36,2023-08-23 22:34:36
46,A_10,2023-08-23 22:15:36,2023-08-23 22:59:36
46,A_7,2023-08-23 22:30:36,2023-08-23 23:21:36
46,A_4,2023-08-23 22:45:36,2023-08-23 23:22:36
46,A_8,2023-08-23 23:00:36,2023-08-23 23:18:36
46,A_8,2023-08-23 23:15:36,2023-08-24 00:09:36
46,A_1,2023-08-23 23:30:36,2023-08-24 00:17:36
32,A_6,2023-08-25 10:52:32,2023-08-25 11:12:32
32,A_9,2023-08-25 11:07:32,2023-08-25 11:24:32
32,A_6,2023-08-25 11:22:32,2023-08-25 11:59:32
32,A_9,2023-08-25 11:37:32,2023-08-25 12:04:32
32,A_2,2023-08-25 11:52:32,2023-08-25 12:50:32
32,A_4,2023-08-25 12:07:32,2023-08-25 12:32:32
32,A_8,2023-08-25 12:22:32,2023-08-25 12:54:32
95,A_7,2023-08-27 02:00:32,2023-08-27 02:18:32
95,A_4,2023-08-27 02:15:32,2023-08-27 02:34:32
95,A_10,2023-08-27 02:30:32,2023-08-27 02:50:32
95,A_1,2023-08-27 02:45:32,2023-08-27 03:42:32
95,A_8,2023-08-27 03:00:32,2023-08-27 03:10:32
95,A_2,2023-08-27 03:15:32,2023-08-27 03:28:32
95,A_7,2023-08-27 03:30:32,2023-08-27 04:19:32
95,A_6,2023-08-27 03:45:32,2023-08-27 04:29:32
95,A_3,2023-08-27 04:00:32,2023-08-27 04:51:32
95,A_3,2023-08-27 04:15:32,2023-08-27 04:25:32
95,A_3,2023-08-27 04:30:32,2023-08-27 05:12:32
95,A_6,2023-08-27 04:45:32,2023-08-27 05:22:32
95,A_9,2023-08-27 05:00:32,2023-08-27 05:38:32
95,A_3,2023-08-27 05:15:32,2023-08-27 06:15:32
25,A_1,2023-08-27 20:01:27,2023-08-27 20:35:27
25,A_5,2023-08-27 20:16:27,2023-08-27 21:06:27
25,A_1,2023-08-27 20:31:27,2023-08-27 21:18:27
25,A_5,2023-08-27 20:46:27,2023-08-27 21:18:27
25,A_8,2023-08-27 21:01:27,2023-08-27 21:22:27
25,A_2,2023-08-27 21:16:27,2023-08-27 22:13:27
25,A_8,2023-08-27 21:31:27,2023-08-27 22:09:27
25,A_2,2023-08-27 21:46:27,2023-08-27 22:01:27
25,A_5,2023-08-27 22:01:27,2023-08-27 22:21:27
25,A_9,2023-08-27 22:16:27,2023-08-27 22:43:27
25,A_8,2023-08-27 22:31:27,2023-08-27 22:49:27
25,A_9,2023-08-27 22:46:27,2023-08-27 23:04:27
25,A_1,2023-08-27 23:01:27,2023-08-27 23:52:27
25,A_7,2023-08-27 23:16:27,2023-08-27 23:47:27
25,A_7,2023-08-27 23:31:27,2023-08-28 00:08:27
25,A_4,2023-08-27 23:46:27,2023-08-28 00:15:27
25,A_7,2023-08-28 00:01:27,2023-08-28 00:18:27
25,A_3,2023-08-28 00:16:27,2023-08-28 00:28:27
67,A_8,2023-08-30 11:45:48,2023-08-30 12:41:48
67,A_3,2023-08-30 12:00:48,2023-08-30 12:48:48
67,A_1,2023-08-30 12:15:48,2023-08-30 13:13:48
67,A_9,2023-08-30 12:30:48,2023-08-30 13:17:48
67,A_10,2023-08-30 12:45:48,2023-08-30 13:01:48
67,A_9,2023-08-30 13:00:48,2023-08-30 13:26:48
67,A_6,2023-08-30 13:15:48,2023-08-30 13:49:48
67,A_2,2023-08-30 13:30:48,2023-08-30 14:01:48
67,A_1,2023-08-30 13:45:48,2023-08-30 14:00:48
67,A_4,2023-08-30 14:00:48,2023-08-30 14:26:48
67,A_10,2023-08-30 14:15:48,2023-08-30 14:37:48
67,A_1,2023-08-30 14:30:48,2023-08-30 15:15:48
67,A_1,2023-08-30 14:45:48,2023-08-30 15:32:48
67,A_3,2023-08-30 15:00:48,2023-08-30 15:13:48
87,A_4,2023-08-31 15:24:41,2023-08-31 16:12:41
87,A_9,2023-08-31 15:39:41,2023-08-31 16:16:41
87,A_7,2023-08-31 15:54:41,2023-08-31 16:39:41
87,A_6,2023-08-31 16:09:41,2023-08-31 17:07:41
87,A_6,2023-08-31 16:24:41,2023-08-31 17:13:41
158,A_5,2023-09-01 13:04:28,2023-09-01 14:01:28
158,A_6,2023-09-01 13:19:28,2023-09-01 14:08:28
158,A_6,2023-09-01 13:34:28,2023-09-01 14:30:28
158,A_7,2023-09-01 13:49:28,2023-09-01 14:17:28
158,A_9,2023-09-01 14:04:28,2023-09-01 14:35:28
158,A_8,2023-09-01 14:19:28,2023-09-01 14:56:28
158,A_2,2023-09-01 14:34:28,2023-09-01 15:19:28
158,A_9,2023-09-01 14:49:28,2023-09-01 15:19:28
158,A_2,2023-09-01 15:04:28,2023-09-01 15:53:28
158,A_3,2023-09-01 15:19:28,2023-09-01 15:56:28
158,A_2,2023-09-01 15:34:28,2023-09-01 16:18:28
81,A_7,2023-09-02 17:11:54,2023-09-02 17:59:54
81,A_2,2023-09-02 17:26:54,2023-09-02 18:23:54
81,A_10,2023-09-02 17:41:54,2023-09-02 17:57:54
81,A_7,2023-09-02 17:56:54,2023-09-02 18:56:54
81,A_6,2023-09-02 18:11:54,2023-09-02 18:48:54
81,A_7,2023-09-02 18:26:54,2023-09-02 18:40:54
81,A_7,2023-09-02 18:41:54,2023-09-02 19:03:54
81,A_2,2023-09-02 18:56:54,2023-09-02 19:37:54
81,A_1,2023-09-02 19:11:54,2023-09-02 19:46:54
81,A_3,2023-09-02 19:26:54,2023-09-02 20:03:54
81,A_5,2023-09-02 19:41:54,2023-09-02 20:40:54
81,A_6,2023-09-02 19:56:54,2023-09-02 20:45:54
81,A_7,2023-09-02 20:11:54,2023-09-02 20:25:54
81,A_6,2023-09-02 20:26:54,2023-09-02 21:18:54
140,A_9,2023-09-03 07:24:12,2023-09-03 08:11:12
140,A_7,2023-09-03 07:39:12,2023-09-03 08:37:12
140,A_2,2023-09-03 07:54:12,2023-09-03 08:29:12
140,A_1,2023-09-03 08:09:12,2023-09-03 08:50:12
140,A_9,2023-09-03 08:24:12,2023-09-03 08:51:12
140,A_3,2023-09-03 08:39:12,2023-09-03 09:07:12
140,A_3,2023-09-03 08:54:12,2023-09-03 09:37:12
140,A_10,2023-09-03 09:09:12,2023-09-03 09:28:12
140,A_8,2023-09-03 09:24:12,2023-09-03 09:39:12
140,A_9,2023-09-03 09:39:12,2023-09-03 10:22:12
140,A_4,2023-09-03 09:54:12,2023-09-03 10:38:12
140,A_2,2023-09-03 10:09:12,2023-09-03 11:01:12
140,A_2,2023-09-03 10:24:12,2023-09-03 10:38:12
120,A_4,2023-09-04 02:06:06,2023-09-04 02:20:06
120,A_10,2023-09-04 02:21:06,2023-09-04 03:15:06
120,A_6,2023-09-04 02:36:06,2023-09-04 03:27:06
120,A_8,2023-09-04 02:51:06,2023-09-04 03:43:06
120,A_1,2023-09-04 03:06:06,2023-09-04 03:23:06
120,A_8,2023-09-04 03:21:06,2023-09-04 03:38:06
120,A_8,2023-09-04 03:36:06,2023-09-04 04:20:06
120,A_4,2023-09-04 03:51:06,2023-09-04 04:04:06
120,A_8,2023-09-04 04:06:06,2023-09-04 04:30:06
120,A_1,2023-09-04 04:21:06,2023-09-04 04:38:06
120,A_5,2023-09-04 04:36:06,2023-09-04 04:51:06
120,A_9,2023-09-04 04:51:06,2023-09-04 05:10:06
120,A_7,2023-09-04 05:06:06,2023-09-04 05:34:06
120,A_5,2023-09-04 05:21:06,2023-09-04 06:17:06
120,A_3,2023-09-04 05:36:06,2023-09-04 06:36:06
120,A_7,2023-09-04 05:51:06,2023-09-04 06:09:06
115,A_2,2023-09-04 18:26:37,2023-09-04 18:48:37
115,A_3,2023-09-04 18:41:37,2023-09-04 18:54:37
115,A_1,2023-09-04 18:56:37,2023-09-04 19:11:37
115,A_4,2023-09-04 19:11:37,2023-09-04 19:52:37
115,A_5,2023-09-04 19:26:37,2023-09-04 20:26:37
115,A_10,2023-09-04 19:41:37,2023-09-04 20:16:37
115,A_3,2023-09-04 19:56:37,2023-09-04 20:15:37
115,A_8,2023-09-04 20:11:37,2023-09-04 20:26:37
115,A_9,2023-09-04 20:26:37,2023-09-04 21:19:37
115,A_4,2023-09-04 20:41:37,2023-09-04 21:00:37
115,A_10,2023-09-04 20:56:37,2023-09-04 21:06:37
115,A_7,2023-09-04 21:11:37,2023-09-04 21:54:37
115,A_8,2023-09-04 21:26:37,2023-09-04 22:15:37
115,A_6,2023-09-04 21:41:37,2023-09-04 22:36:37
115,A_9,2023-09-04 21:56:37,2023-09-04 22:40:37
115,A_7,2023-09-04 22:11:37,2023-09-04 23:01:37
187,A_10,2023-09-05 00:57:11,2023-09-05 01:49:11
187,A_9,2023-09-05 01:12:11,2023-09-05 02:01:11
187,A_2,2023-09-05 01:27:11,2023-09-05 01:59:11
187,A_5,2023-09-05 01:42:11,2023-09-05 02:11:11
187,A_9,2023-09-05 01:57:11,2023-09-05 02:40:11
187,A_2,2023-09-05 02:12:11,2023-09-05 02:39:11
187,A_5,2023-09-05 02:27:11,2023-09-05 03:19:11
187,A_5,2023-09-05 02:42:11,2023-09-05 03:15:11
187,A_1,2023-09-05 02:57:11,2023-09-05 03:08:11
187,A_1,2023-09-05 03:12:11,2023-09-05 03:58:11
187,A_8,2023-09-05 03:27:11,2023-09-05 03:45:11
187,A_3,2023-09-05 03:42:11,2023-09-05 04:15:11
187,A_5,2023-09-05 03:57:11,2023-09-05 04:15:11
187,A_7,2023-09-05 04:12:11,2023-09-05 04:27:11
187,A_1,2023-09-05 04:27:11,2023-09-05 04:39:11
187,A_3,2023-09-05 04:42:11,2023-09-05 04:58:11
72,A_1,2023-09-05 13:50:52,2023-09-05 14:50:52
72,A_5,2023-09-05 14:05:52,2023-09-05 14:34:52
72,A_9,2023-09-05 14:20:52,2023-09-05 14:39:52
72,A_3,2023-09-05 14:35:52,2023-09-05 15:02:52
72,A_5,2023-09-05 14:50:52,2023-09-05 15:09:52
72,A_7,2023-09-05 15:05:52,2023-09-05 15:56:52
72,A_5,2023-09-05 15:20:52,2023-09-05 15:47:52
85,A_3,2023-09-09 01:00:14,2023-09-09 01:41:14
85,A_9,2023-09-09 01:15:14,2023-09-09 01:26:14
85,A_1,2023-09-09 01:30:14,2023-09-09 01:47:14
85,A_1,2023-09-09 01:45:14,2023-09-09 02:28:14
153,A_6,2023-09-09 01:51:29,2023-09-09 02:14:29
85,A_2,2023-09-09 02:00:14,2023-09-09 02:37:14
153,A_4,2023-09-09 02:06:29,2023-09-09 02:25:29
85,A_4,2023-09-09 02:15:14,2023-09-09 02:33:14
153,A_2,2023-09-09 02:21:29,2023-09-09 03:15:29
85,A_5,2023-09-09 02:30:14,2023-09-09 02:53:14
153,A_9,2023-09-09 02:36:29,2023-09-09 02:58:29
153,A_1,2023-09-09 02:51:29,2023-09-09 03:21:29
5,A_10,2023-09-09 11:36:38,2023-09-09 12:29:38
5,A_8,2023-09-09 11:51:38,2023-09-09 12:25:38
5,A_4,2023-09-09 12:06:38,2023-09-09 12:31:38
5,A_2,2023-09-09 12:21:38,2023-09-09 12:55:38
5,A_10,2023-09-09 12:36:38,2023-09-09 13:07:38
5,A_7,2023-09-09 12:51:38,2023-09-09 13:13:38
5,A_6,2023-09-09 13:06:38,2023-09-09 13:35:38
5,A_5,2023-09-09 13:21:38,2023-09-09 13:55:38
142,A_10,2023-09-14 01:50:01,2023-09-14 02:18:01
142,A_6,2023-09-14 02:05:01,2023-09-14 02:39:01
142,A_3,2023-09-14 02:20:01,2023-09-14 03:04:01
142,A_2,2023-09-14 02:35:01,2023-09-14 03:35:01
142,A_6,2023-09-14 02:50:01,2023-09-14 03:06:01
142,A_4,2023-09-14 03:05:01,2023-09-14 03:18:01
142,A_3,2023-09-14 03:20:01,2023-09-14 03:52:01
142,A_2,2023-09-14 03:35:01,2023-09-14 04:07:01
142,A_2,2023-09-14 03:50:01,2023-09-14 04:33:01
142,A_8,2023-09-14 04:05:01,2023-09-14 04:26:01
142,A_4,2023-09-14 04:20:01,2023-09-14 05:16:01
142,A_9,2023-09-14 04:35:01,2023-09-14 05:33:01
21,A_3,2023-09-15 02:12:37,2023-09-15 02:57:37
21,A_4,2023-09-15 02:27:37,2023-09-15 03:01:37
21,A_7,2023-09-15 02:42:37,2023-09-15 03:03:37
21,A_6,2023-09-15 02:57:37,2023-09-15 03:28:37
21,A_7,2023-09-15 03:12:37,2023-09-15 03:50:37
21,A_6,2023-09-15 03:27:37,2023-09-15 04:07:37
21,A_2,2023-09-15 03:42:37,2023-09-15 04:14:37
21,A_1,2023-09-15 03:57:37,2023-09-15 04:57:37
21,A_9,2023-09-15 04:12:37,2023-09-15 04:36:37
21,A_3,2023-09-15 04:27:37,2023-09-15 05:13:37
21,A_9,2023-09-15 04:42:37,2023-09-15 05:17:37
21,A_2,2023-09-15 04:57:37,2023-09-15 05:40:37
21,A_6,2023-09-15 05:12:37,2023-09-15 05:22:37
21,A_5,2023-09-15 05:27:37,2023-09-15 06:26:37
21,A_3,2023-09-15 05:42:37,2023-09-15 06:40:37
21,A_4,2023-09-15 05:57:37,2023-09-15 06:33:37
21,A_6,2023-09-15 06:12:37,2023-09-15 06:27:37
21,A_6,2023-09-15 06:27:37,2023-09-15 06:57:37
121,A_10,2023-09-15 14:56:32,2023-09-15 15:51:32
121,A_6,2023-09-15 15:11:32,2023-09-15 15:30:32
121,A_4,2023-09-15 15:26:32,2023-09-15 16:10:32
121,A_10,2023-09-15 15:41:32,2023-09-15 16:36:32
121,A_7,2023-09-15 15:56:32,2023-09-15 16:26:32
121,A_7,2023-09-15 16:11:32,2023-09-15 17:06:32
121,A_3,2023-09-15 16:26:32,2023-09-15 16:52:32
121,A_9,2023-09-15 16:41:32,2023-09-15 16:59:32
121,A_4,2023-09-15 16:56:32,2023-09-15 17:09:32
121,A_6,2023-09-15 17:11:32,2023-09-15 17:22:32
121,A_6,2023-09-15 17:26:32,2023-09-15 17:42:32
121,A_10,2023-09-15 17:41:32,2023-09-15 18:23:32
121,A_1,2023-09-15 17:56:32,2023-09-15 18:49:32
121,A_1,2023-09-15 18:11:32,2023-09-15 18:42:32
121,A_4,2023-09-15 18:26:32,2023-09-15 19:14:32
121,A_1,2023-09-15 18:41:32,2023-09-15 19:18:32
93,A_8,2023-09-17 17:47:32,2023-09-17 18:17:32
93,A_9,2023-09-17 18:02:32,2023-09-17 18:26:32
93,A_5,2023-09-17 18:17:32,2023-09-17 18:44:32
93,A_2,2023-09-17 18:32:32,2023-09-17 19:31:32
93,A_2,2023-09-17 18:47:32,2023-09-17 19:46:32
93,A_5,2023-09-17 19:02:32,2023-09-17 19:23:32
93,A_10,2023-09-17 19:17:32,2023-09-17 19:41:32
93,A_10,2023-09-17 19:32:32,2023-09-17 20:29:32
93,A_6,2023-09-17 19:47:32,2023-09-17 20:23:32
66,A_9,2023-09-17 21:47:43,2023-09-17 21:57:43
66,A_6,2023-09-17 22:02:43,2023-09-17 22:38:43
66,A_3,2023-09-17 22:17:43,2023-09-17 23:01:43
66,A_6,2023-09-17 22:32:43,2023-09-17 23:13:43
66,A_7,2023-09-17 22:47:43,2023-09-17 23:45:43
105,A_5,2023-09-17 22:50:34,2023-09-17 23:17:34
66,A_5,2023-09-17 23:02:43,2023-09-17 23:19:43
105,A_9,2023-09-17 23:05:34,2023-09-17 23:34:34
66,A_8,2023-09-17 23:17:43,2023-09-17 23:58:43
105,A_9,2023-09-17 23:20:34,2023-09-17 23:48:34
66,A_8,2023-09-17 23:32:43,2023-09-18 00:25:43
105,A_8,2023-09-17 23:35:34,2023-09-18 00:33:34
66,A_5,2023-09-17 23:47:43,2023-09-18 00:36:43
105,A_7,2023-09-17 23:50:34,2023-09-18 00:04:34
66,A_1,2023-09-18 00:02:43,2023-09-18 00:32:43
105,A_1,2023-09-18 00:05:34,2023-09-18 00:46:34
66,A_8,2023-09-18 00:17:43,2023-09-18 01:16:43
105,A_10,2023-09-18 00:20:34,2023-09-18 01:10:34
66,A_1,2023-09-18 00:32:43,2023-09-18 01:04:43
105,A_3,2023-09-18 00:35:34,2023-09-18 01:00:34
66,A_7,2023-09-18 00:47:43,2023-09-18 01:22:43
105,A_4,2023-09-18 00:50:34,2023-09-18 01:32:34
66,A_7,2023-09-18 01:02:43,2023-09-18 01:50:43
105,A_3,2023-09-18 01:05:34,2023-09-18 01:36:34
105,A_10,2023-09-18 01:20:34,2023-09-18 01:56:34
105,A_10,2023-09-18 01:35:34,2023-09-18 01:55:34
105,A_7,2023-09-18 01:50:34,2023-09-18 02:22:34
105,A_10,2023-09-18 02:05:34,2023-09-18 03:05:34
105,A_6,2023-09-18 02:20:34,2023-09-18 02:48:34
105,A_9,2023-09-18 02:35:34,2023-09-18 03:32:34
118,A_9,2023-09-18 04:30:09,2023-09-18 05:27:09
118,A_9,2023-09-18 04:45:09,2023-09-18 05:27:09
118,A_5,2023-09-18 05:00:09,2023-09-18 05:32:09
118,A_7,2023-09-18 05:15:09,2023-09-18 05:44:09
118,A_2,2023-09-18 05:30:09,2023-09-18 05:49:09
118,A_5,2023-09-18 05:45:09,2023-09-18 06:33:09
118,A_7,2023-09-18 06:00:09,2023-09-18 06:38:09
118,A_1,2023-09-18 06:15:09,2023-09-18 07:02:09
118,A_9,2023-09-18 06:30:09,2023-09-18 06:51:09
118,A_4,2023-09-18 06:45:09,2023-09-18 07:24:09
118,A_8,2023-09-18 07:00:09,2023-09-18 07:12:09
118,A_1,2023-09-18 07:15:09,2023-09-18 07:57:09
118,A_10,2023-09-18 07:30:09,2023-09-18 08:26:09
118,A_4,2023-09-18 07:45:09,2023-09-18 08:03:09
181,A_3,2023-09-18 22:42:06,2023-09-18 23:33:06
181,A_2,2023-09-18 22:57:06,2023-09-18 23:38:06
181,A_8,2023-09-18 23:12:06,2023-09-18 23:49:06
181,A_10,2023-09-18 23:27:06,2023-09-19 00:00:06
181,A_7,2023-09-18 23:42:06,2023-09-18 23:59:06
181,A_3,2023-09-18 23:57:06,2023-09-19 00:52:06
